Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,,
319088,90,6301_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.96,,,
319114,90,6328_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319115,90,615_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.11,0.54,,,
319123,90,6347_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319159,90,6366_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319163,90,6390_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319172,90,6397_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319179,90,6387_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319189,90,6408_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319191,90,6411_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319192,90,6418_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.97,,,
319194,90,6402_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319195,90,6388_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319199,90,6424_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.06,0.82,,,
319200,90,6410_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.02,1,,,
319201,90,6412_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319211,90,6426_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.13,0.96,,,
319212,90,6427_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.09,0.96,,,
319218,90,6441_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.29,0.55,,,
319220,90,6438_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.07,0.87,,,
319227,90,6434_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319229,90,6443_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.06,1,,,
319235,90,6436_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319247,90,6455_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.8,1,,,
319255,90,6459_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.76,1,,,
319263,90,6481_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.53,0.88,,,
319307,90,636_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.02,0.84,,,
319389,90,6594_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.33,0.54,,,
319402,90,6605_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.91,1,,,
319525,90,6713_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.26,0.64,,,
319595,90,644_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.02,0.8,,,
319597,90,6777_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319724,90,689_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0.3,0.54,,,
319771,90,6948_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.48,0.87,,,
319796,90,667_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,1,,,
319798,90,6967_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319836,90,7006_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0.49,0.8,,,
319838,90,7010_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319857,90,634_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.99,,,
319866,90,7030_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.28,0.62,,,
319888,90,7056_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319892,90,7060_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.1,0.77,,,
319893,90,7059_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319915,90,7079_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319926,90,7086_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319936,90,7098_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319939,90,7102_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319945,90,7104_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
320000,90,7160_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.34,0.69,,,
320001,90,7159_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.79,1,,,
320240,90,736_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.9,1,,,
320459,90,735_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.02,1.13,,,
320472,90,7592_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.81,1,,,
320477,90,7598_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.81,1,,,
320482,90,733_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0.02,0.6,,,
320751,90,800_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
320766,90,710_MSA.fa.ufboot.ale.uml_rec,0,0.57,0,0.05,0.78,,,
320839,90,792_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.08,0.86,,,
320868,90,853_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,1,,,
320882,90,850_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0,0.83,,,
320906,90,844_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,0.99,,,
320909,90,918_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.01,1.03,,,
320913,90,936_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0,0.94,,,
320923,90,941_MSA.fa.ufboot.ale.uml_rec,0,0.47,0,0.03,0.61,,,
320925,90,840_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.14,0.94,,,
320926,90,887_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
320928,90,963_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0,0.95,,,
320931,90,934_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0.01,0.99,,,
